assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCA_003351405.1	PRJNA428178	SAMN09704954	na	na	na	na	726	726	Haemophilus haemolyticus	strain=M19345	na	latest	Complete Genome	Major	Full	2018/08/01	ASM335140v1		GCF_003351405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/351/405/GCA_003351405.1_ASM335140v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003351405.1/GCA_003351405.1_ASM335140v1_genomic.fna.gz
GCA_003352385.1	PRJNA428178	SAMN09704955	na	na	na	na	726	726	Haemophilus haemolyticus	strain=M19346	na	latest	Complete Genome	Major	Full	2018/08/01	ASM335238v1		GCF_003352385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/352/385/GCA_003352385.1_ASM335238v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003352385.1/GCA_003352385.1_ASM335238v1_genomic.fna.gz
GCA_003490305.1	PRJNA428178	SAMN09704948	QQIA00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19155	na	latest	Contig	Major	Full	2018/09/07	ASM349030v1		GCF_003490305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/490/305/GCA_003490305.1_ASM349030v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003490305.1/GCA_003490305.1_ASM349030v1_genomic.fna.gz
GCA_003490655.1	PRJNA428178	SAMN09704958	QQGV00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26156	na	latest	Contig	Major	Full	2018/09/07	ASM349065v1		GCF_003490655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/490/655/GCA_003490655.1_ASM349065v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003490655.1/GCA_003490655.1_ASM349065v1_genomic.fna.gz
GCA_003490235.1	PRJNA428178	SAMN09704947	QQIR00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19140	na	latest	Contig	Major	Full	2018/09/07	ASM349023v1		GCF_003490235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/490/235/GCA_003490235.1_ASM349023v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003490235.1/GCA_003490235.1_ASM349023v1_genomic.fna.gz
GCA_003490485.1	PRJNA428178	SAMN09704965	QQHG00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26173	na	latest	Contig	Major	Full	2018/09/07	ASM349048v1		GCF_003490485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/490/485/GCA_003490485.1_ASM349048v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003490485.1/GCA_003490485.1_ASM349048v1_genomic.fna.gz
GCA_003490595.1	PRJNA428178	SAMN09704942	QQGY00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19079	na	latest	Contig	Major	Full	2018/09/07	ASM349059v1		GCF_003490595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/490/595/GCA_003490595.1_ASM349059v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003490595.1/GCA_003490595.1_ASM349059v1_genomic.fna.gz
GCA_003490935.1	PRJNA428178	SAMN09704944	QQGD00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19099	na	latest	Contig	Major	Full	2018/09/07	ASM349093v1		GCF_003490935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/490/935/GCA_003490935.1_ASM349093v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003490935.1/GCA_003490935.1_ASM349093v1_genomic.fna.gz
GCA_003491025.1	PRJNA428178	SAMN09704950	QQFX00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19164	na	latest	Contig	Major	Full	2018/09/07	ASM349102v1		GCF_003491025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/491/025/GCA_003491025.1_ASM349102v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003491025.1/GCA_003491025.1_ASM349102v1_genomic.fna.gz
GCA_003492365.1	PRJNA428178	SAMN09704952	QQMK00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19197	na	latest	Contig	Major	Full	2018/09/07	ASM349236v1		GCF_003492365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/492/365/GCA_003492365.1_ASM349236v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003492365.1/GCA_003492365.1_ASM349236v1_genomic.fna.gz
GCA_003494525.1	PRJNA428178	SAMN09704962	QQHY00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26164	na	latest	Contig	Major	Full	2018/09/07	ASM349452v1		GCF_003494525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/525/GCA_003494525.1_ASM349452v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494525.1/GCA_003494525.1_ASM349452v1_genomic.fna.gz
GCA_003494655.1	PRJNA428178	SAMN09704949	QQHM00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19161	na	latest	Contig	Major	Full	2018/09/07	ASM349465v1		GCF_003494655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/655/GCA_003494655.1_ASM349465v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494655.1/GCA_003494655.1_ASM349465v1_genomic.fna.gz
GCA_003494695.1	PRJNA428178	SAMN09704940	QQHH00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19066	na	latest	Contig	Major	Full	2018/09/07	ASM349469v1		GCF_003494695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/695/GCA_003494695.1_ASM349469v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494695.1/GCA_003494695.1_ASM349469v1_genomic.fna.gz
GCA_003494635.1	PRJNA428178	SAMN09704939	QQHN00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M11818	na	latest	Contig	Major	Full	2018/09/07	ASM349463v1		GCF_003494635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/635/GCA_003494635.1_ASM349463v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494635.1/GCA_003494635.1_ASM349463v1_genomic.fna.gz
GCA_003493245.1	PRJNA428178	SAMN09704966	QQKS00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26174	na	latest	Contig	Major	Full	2018/09/07	ASM349324v1		GCF_003493245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/245/GCA_003493245.1_ASM349324v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003493245.1/GCA_003493245.1_ASM349324v1_genomic.fna.gz
GCA_003492745.1	PRJNA428178	SAMN09704963	QQLP00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26166	na	latest	Contig	Major	Full	2018/09/07	ASM349274v1		GCF_003492745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/492/745/GCA_003492745.1_ASM349274v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003492745.1/GCA_003492745.1_ASM349274v1_genomic.fna.gz
GCA_003493125.1	PRJNA428178	SAMN09704964	QQKY00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26167	na	latest	Contig	Major	Full	2018/09/07	ASM349312v1		GCF_003493125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/125/GCA_003493125.1_ASM349312v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003493125.1/GCA_003493125.1_ASM349312v1_genomic.fna.gz
GCA_003493465.1	PRJNA428178	SAMN09704957	QQKH00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M25342	na	latest	Contig	Major	Full	2018/09/07	ASM349346v1		GCF_003493465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/465/GCA_003493465.1_ASM349346v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003493465.1/GCA_003493465.1_ASM349346v1_genomic.fna.gz
GCA_003493365.1	PRJNA428178	SAMN09704945	QQKM00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19122	na	latest	Contig	Major	Full	2018/09/07	ASM349336v1		GCF_003493365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/365/GCA_003493365.1_ASM349336v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003493365.1/GCA_003493365.1_ASM349336v1_genomic.fna.gz
GCA_003493685.1	PRJNA428178	SAMN09704961	QQJW00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26161	na	latest	Contig	Major	Full	2018/09/07	ASM349368v1		GCF_003493685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/685/GCA_003493685.1_ASM349368v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003493685.1/GCA_003493685.1_ASM349368v1_genomic.fna.gz
GCA_003493605.1	PRJNA428178	SAMN09704951	QQKA00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19187	na	latest	Contig	Major	Full	2018/09/07	ASM349360v1		GCF_003493605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/605/GCA_003493605.1_ASM349360v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003493605.1/GCA_003493605.1_ASM349360v1_genomic.fna.gz
GCA_003494105.1	PRJNA428178	SAMN09704959	QQIX00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26157	na	latest	Contig	Major	Full	2018/09/07	ASM349410v1		GCF_003494105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/105/GCA_003494105.1_ASM349410v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494105.1/GCA_003494105.1_ASM349410v1_genomic.fna.gz
GCA_003494285.1	PRJNA428178	SAMN09704943	QQIL00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19080	na	latest	Contig	Major	Full	2018/09/07	ASM349428v1		GCF_003494285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/285/GCA_003494285.1_ASM349428v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494285.1/GCA_003494285.1_ASM349428v1_genomic.fna.gz
GCA_003493545.1	PRJNA428178	SAMN09704967	QQKD00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26176	na	latest	Contig	Major	Full	2018/09/07	ASM349354v1		GCF_003493545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/545/GCA_003493545.1_ASM349354v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003493545.1/GCA_003493545.1_ASM349354v1_genomic.fna.gz
GCA_003493965.1	PRJNA428178	SAMN09704941	QQJF00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19071	na	latest	Contig	Major	Full	2018/09/07	ASM349396v1		GCF_003493965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/965/GCA_003493965.1_ASM349396v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003493965.1/GCA_003493965.1_ASM349396v1_genomic.fna.gz
GCA_003494075.1	PRJNA428178	SAMN09704953	QQIY00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19201	na	latest	Contig	Major	Full	2018/09/07	ASM349407v1		GCF_003494075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/075/GCA_003494075.1_ASM349407v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494075.1/GCA_003494075.1_ASM349407v1_genomic.fna.gz
GCA_003494265.1	PRJNA428178	SAMN09704956	QQIN00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19528	na	latest	Contig	Major	Full	2018/09/07	ASM349426v1		GCF_003494265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/265/GCA_003494265.1_ASM349426v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494265.1/GCA_003494265.1_ASM349426v1_genomic.fna.gz
GCA_003494195.1	PRJNA428178	SAMN09704946	QQIS00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M19135	na	latest	Contig	Major	Full	2018/09/07	ASM349419v1		GCF_003494195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/195/GCA_003494195.1_ASM349419v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494195.1/GCA_003494195.1_ASM349419v1_genomic.fna.gz
GCA_003494485.1	PRJNA428178	SAMN09704960	QQIB00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M26160	na	latest	Contig	Major	Full	2018/09/07	ASM349448v1		GCF_003494485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/485/GCA_003494485.1_ASM349448v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494485.1/GCA_003494485.1_ASM349448v1_genomic.fna.gz
GCA_003494545.1	PRJNA428178	SAMN09704969	QQHW00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=M28908	na	latest	Contig	Major	Full	2018/09/07	ASM349454v1		GCF_003494545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/545/GCA_003494545.1_ASM349454v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003494545.1/GCA_003494545.1_ASM349454v1_genomic.fna.gz
GCA_004362455.1	PRJNA504773	SAMN10405313	RWKG00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=16-549009	na	latest	Scaffold	Major	Full	2019/03/22	ASM436245v1		GCF_004362455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/362/455/GCA_004362455.1_ASM436245v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_004362455.1/GCA_004362455.1_ASM436245v1_genomic.fna.gz
GCA_006439115.1	PRJNA509094	SAMN10537251	SDPK00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=PN24	na	latest	Contig	Major	Full	2019/06/24	ASM643911v1		GCF_006439115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/115/GCA_006439115.1_ASM643911v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439115.1/GCA_006439115.1_ASM643911v1_genomic.fna.gz
GCA_006439155.1	PRJNA509094	SAMN10537235	SDPG00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=CCUG 11096	na	latest	Contig	Major	Full	2019/06/24	ASM643915v1		GCF_006439155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/155/GCA_006439155.1_ASM643915v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439155.1/GCA_006439155.1_ASM643915v1_genomic.fna.gz
GCA_006439215.1	PRJNA509094	SAMN10537218	SDPD00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=60982 B Hi-1	na	latest	Contig	Major	Full	2019/06/24	ASM643921v1		GCF_006439215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/215/GCA_006439215.1_ASM643921v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439215.1/GCA_006439215.1_ASM643921v1_genomic.fna.gz
GCA_006439285.1	PRJNA509094	SAMN10537228	SDPE00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=65117 B Hi-3	na	latest	Contig	Major	Full	2019/06/24	ASM643928v1		GCF_006439285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/285/GCA_006439285.1_ASM643928v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439285.1/GCA_006439285.1_ASM643928v1_genomic.fna.gz
GCA_006439315.1	PRJNA509094	SAMN10537215	SDPB00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=60824 B Hi-4	na	latest	Contig	Major	Full	2019/06/24	ASM643931v1		GCF_006439315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/315/GCA_006439315.1_ASM643931v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439315.1/GCA_006439315.1_ASM643931v1_genomic.fna.gz
GCA_006439125.1	PRJNA509094	SAMN10537238	SDPJ00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=CCUG 31732	na	latest	Contig	Major	Full	2019/06/24	ASM643912v1		GCF_006439125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/125/GCA_006439125.1_ASM643912v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439125.1/GCA_006439125.1_ASM643912v1_genomic.fna.gz
GCA_006439235.1	PRJNA509094	SAMN10537217	SDPC00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=60971 B Hi-3	na	latest	Contig	Major	Full	2019/06/24	ASM643923v1		GCF_006439235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/235/GCA_006439235.1_ASM643923v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439235.1/GCA_006439235.1_ASM643923v1_genomic.fna.gz
GCA_006439245.1	PRJNA509094	SAMN10537214	SDPA00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=60819 B Hi-1	na	latest	Contig	Major	Full	2019/06/24	ASM643924v1		GCF_006439245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/245/GCA_006439245.1_ASM643924v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439245.1/GCA_006439245.1_ASM643924v1_genomic.fna.gz
GCA_006439275.1	PRJNA509094	SAMN10537236	SDPH00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=CCUG 15949	na	latest	Contig	Major	Full	2019/06/24	ASM643927v1		GCF_006439275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/275/GCA_006439275.1_ASM643927v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439275.1/GCA_006439275.1_ASM643927v1_genomic.fna.gz
GCA_006439145.1	PRJNA509094	SAMN10537237	SDPI00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=CCUG 30218	na	latest	Contig	Major	Full	2019/06/24	ASM643914v1		GCF_006439145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/145/GCA_006439145.1_ASM643914v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439145.1/GCA_006439145.1_ASM643914v1_genomic.fna.gz
GCA_003252655.1	PRJNA454666	SAMN09011143	QEPL00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=C2001002324	na	latest	Contig	Major	Full	2018/06/19	ASM325265v1		GCF_003252655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/252/655/GCA_003252655.1_ASM325265v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003252655.1/GCA_003252655.1_ASM325265v1_genomic.fna.gz
GCA_900477945.1	PRJEB6403	SAMEA3905387	na	na	representative genome	na	726	726	Haemophilus haemolyticus	strain=NCTC10839	na	latest	Complete Genome	Major	Full	2018/06/17	45473_H02		GCF_900477945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/477/945/GCA_900477945.1_45473_H02	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_900477945.1/GCA_900477945.1_45473_H02_genomic.fna.gz
GCA_003351625.1	PRJNA428178	SAMN09704968	na	na	na	na	726	726	Haemophilus haemolyticus	strain=M28486	na	latest	Complete Genome	Major	Full	2018/08/01	ASM335162v1		GCF_003351625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/351/625/GCA_003351625.1_ASM335162v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003351625.1/GCA_003351625.1_ASM335162v1_genomic.fna.gz
GCA_004368395.1	PRJNA268277	SAMN03217745	JTLX00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=HI2028	na	latest	Contig	Major	Full	2019/03/25	ASM436839v1		GCF_004368395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/368/395/GCA_004368395.1_ASM436839v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_004368395.1/GCA_004368395.1_ASM436839v1_genomic.fna.gz
GCA_004368535.1	PRJNA268281	SAMN03217754	JTLY00000000.1	na	na	assembly from type material	726	726	Haemophilus haemolyticus	strain=ATCC 33390	na	latest	Contig	Major	Full	2019/03/25	ASM436853v1		GCF_004368535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/368/535/GCA_004368535.1_ASM436853v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_004368535.1/GCA_004368535.1_ASM436853v1_genomic.fna.gz
GCA_006439165.1	PRJNA509094	SAMN10537231	SDPF00000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=65151 B Hi-4	na	latest	Contig	Major	Full	2019/06/24	ASM643916v1		GCF_006439165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/439/165/GCA_006439165.1_ASM643916v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_006439165.1/GCA_006439165.1_ASM643916v1_genomic.fna.gz
GCA_018372995.1	PRJNA698986	SAMN17801528	JAHAHX000000000.1	derived from metagenome	na	na	726	726	Haemophilus haemolyticus	na	L3_098_047G1_dasL3_098_047G1_concoct_31	latest	Scaffold	Major	Full	2021/05/16	ASM1837299v1		na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/372/995/GCA_018372995.1_ASM1837299v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_018372995.1/GCA_018372995.1_ASM1837299v1_genomic.fna.gz
GCA_018373215.1	PRJNA698986	SAMN17801519	JAHAHO000000000.1	derived from metagenome	na	na	726	726	Haemophilus haemolyticus	na	L3_128_043G1_dasL3_128_043G1_concoct_21	latest	Contig	Major	Full	2021/05/16	ASM1837321v1		na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/373/215/GCA_018373215.1_ASM1837321v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_018373215.1/GCA_018373215.1_ASM1837321v1_genomic.fna.gz
GCA_018373345.1	PRJNA698986	SAMN17801511	JAHAHG000000000.1	derived from metagenome	na	na	726	726	Haemophilus haemolyticus	na	L2_013_000G1_dasL2_013_000G1_concoct_59_sub	latest	Contig	Major	Full	2021/05/16	ASM1837334v1		na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/373/345/GCA_018373345.1_ASM1837334v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_018373345.1/GCA_018373345.1_ASM1837334v1_genomic.fna.gz
GCA_018373485.1	PRJNA698986	SAMN17801504	JAHAGZ000000000.1	derived from metagenome	na	na	726	726	Haemophilus haemolyticus	na	L2_059_000G1_dasL2_059_000G1_concoct_52	latest	Contig	Major	Full	2021/05/16	ASM1837348v1		na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/373/485/GCA_018373485.1_ASM1837348v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_018373485.1/GCA_018373485.1_ASM1837348v1_genomic.fna.gz
GCA_019973675.1	PRJDB10631	SAMD00251501	na	na	na	na	726	726	Haemophilus haemolyticus	strain=2019-19	na	latest	Complete Genome	Major	Full	2021/08/30	ASM1997367v1		GCF_019973675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/973/675/GCA_019973675.1_ASM1997367v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_019973675.1/GCA_019973675.1_ASM1997367v1_genomic.fna.gz
GCA_927910915.1	PRJEB49987	SAMEA12514447	CAKMOJ000000000.1	derived from metagenome	na	na	726	726	Haemophilus haemolyticus	na	ERR3827294_bin.1_metaWRAP_v1.1_MAG	latest	Contig	Major	Full	2022/01/25	ERR3827294_bin.1_metaWRAP_v1.1_MAG		na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/910/915/GCA_927910915.1_ERR3827294_bin.1_metaWRAP_v1.1_MAG	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_927910915.1/GCA_927910915.1_ERR3827294_bin.1_metaWRAP_v1.1_MAG_genomic.fna.gz
GCA_927911315.1	PRJEB49987	SAMEA12514488	CAKMPC000000000.1	derived from metagenome	na	na	726	726	Haemophilus haemolyticus	na	ERR3827318_bin.1_metaWRAP_v1.1_MAG	latest	Contig	Major	Full	2022/01/25	ERR3827318_bin.1_metaWRAP_v1.1_MAG		na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/911/315/GCA_927911315.1_ERR3827318_bin.1_metaWRAP_v1.1_MAG	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_927911315.1/GCA_927911315.1_ERR3827318_bin.1_metaWRAP_v1.1_MAG_genomic.fna.gz
GCA_013401825.1	PRJNA644069	SAMN15447168	JACBKC000000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=PN24	na	latest	Contig	Major	Full	2020/07/11	ASM1340182v1		GCF_013401825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/825/GCA_013401825.1_ASM1340182v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_013401825.1/GCA_013401825.1_ASM1340182v1_genomic.fna.gz
GCA_013401795.1	PRJNA644069	SAMN15447166	JACBKA000000000.1	na	na	na	726	726	Haemophilus haemolyticus	strain=CCUG30047	na	latest	Contig	Major	Full	2020/07/11	ASM1340179v1		GCF_013401795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/795/GCA_013401795.1_ASM1340179v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_013401795.1/GCA_013401795.1_ASM1340179v1_genomic.fna.gz
